PRICE;MIN_NIGHTS;QTD_VIEWS;REVIEWS_MONTH;CALC_HOST_LISTINGS_COUNT;AVAILABILITY_365;SK_DT_LAST_REVIEW;SK_ANUNCIO;SK_HOST;SK_ROOM_TYPE;SK_LOCALIDADE
200;1;0;;1;0;;16848;14302;3;52
185;30;9;0;39;346;05/06/2019;17305;2500;3;52
215;45;0;;1;25;;17373;14734;3;52
425;7;0;;1;363;;18283;15495;3;52
180;3;16;0;1;0;09/05/2018;18346;15543;3;52
236;1;23;1;1;0;24/07/2017;19585;16477;3;52
250;1;2;0;1;0;27/03/2017;21718;18201;3;52
255;3;90;3;1;194;18/06/2019;21931;18362;3;52
218;4;3;0;1;9;31/12/2017;23475;19579;3;52
350;2;0;;1;205;;24443;20376;3;52
600;2;41;2;1;174;06/06/2019;25323;21084;3;52
495;1;43;2;1;343;09/06/2019;25634;21333;3;52
180;5;4;0;1;0;03/01/2019;27920;23079;3;52
221;5;7;0;1;1;29/03/2019;28780;23777;3;52
249;4;3;0;1;0;22/05/2019;28802;23794;3;52
290;5;4;0;2;69;27/07/2018;30439;24745;3;52
349;7;3;0;1;188;10/09/2018;33042;26966;3;52
1500;3;5;0;1;362;20/05/2019;33432;27246;3;52
225;2;12;1;1;5;30/06/2019;33855;27541;3;52
225;5;4;1;2;1;04/06/2019;38218;17630;3;52
210;2;6;2;1;9;07/07/2019;38440;30651;3;52
210;1;2;0;1;359;10/06/2019;38574;30752;3;52
200;2;8;2;1;34;01/07/2019;40928;32229;3;52
488;3;14;4;1;76;02/07/2019;41640;32642;3;52
439;30;0;;232;278;;43308;21710;3;52
225;4;0;;1;365;;44275;34269;3;52
389;4;4;2;1;65;01/07/2019;44664;34500;3;52
299;1;7;4;1;347;01/07/2019;45199;34786;3;52
459;1;5;4;1;354;07/07/2019;45747;35161;3;52
950;1;0;;1;365;;46440;35663;3;52
450;3;3;3;1;101;02/07/2019;46865;35972;3;52
300;3;4;4;1;161;01/07/2019;46871;35977;3;52
1750;7;0;;1;178;;46897;35998;3;52
100;2;3;3;1;6;27/06/2019;47029;36090;3;52
321;30;0;;232;330;;48561;21710;3;52
89;2;219;3;2;319;12/06/2019;1510;1301;3;37
90;7;21;0;1;0;29/12/2015;3989;3459;3;37
139;3;108;2;1;353;06/07/2019;5337;4616;3;37
125;14;10;0;1;180;25/01/2019;5475;4728;3;37
175;2;17;0;1;0;27/08/2018;5939;5120;3;37
125;3;2;0;1;161;21/09/2016;6134;5290;3;37
65;14;1;0;1;0;01/08/2015;8249;7086;3;37
414;16;5;0;5;365;11/08/2018;10859;9216;3;37
90;2;125;3;1;302;07/07/2019;16262;13827;3;37
95;3;4;0;1;0;16/04/2018;20991;17623;3;37
170;2;3;1;3;180;27/06/2019;22112;18496;3;37
75;2;38;1;3;363;30/06/2019;22198;18496;3;37
1700;1;0;;1;365;;25949;21570;3;37
100;3;17;2;1;89;01/07/2019;26101;21684;3;37
130;2;35;2;2;357;05/07/2019;26174;21738;3;37
250;1;0;;1;0;;26648;22099;3;37
160;2;53;3;1;230;22/06/2019;27979;23129;3;37
86;2;0;;1;0;;28194;23297;3;37
117;1;24;1;1;328;24/06/2019;29138;24058;3;37
200;1;28;2;1;265;07/07/2019;31407;25771;3;37
125;2;64;5;1;194;27/06/2019;32597;26651;3;37
110;2;30;3;1;327;26/05/2019;33912;27582;3;37
65;2;97;9;2;7;08/07/2019;34866;28184;3;37
85;1;21;2;1;82;05/07/2019;36107;29028;3;37
89;2;12;2;1;132;12/06/2019;39484;31273;3;37
300;1;9;1;2;7;01/07/2019;39535;28184;3;37
165;2;5;2;2;365;19/06/2019;41482;32538;3;37
110;3;6;2;1;339;28/06/2019;42718;33321;3;37
80;1;2;1;1;132;02/06/2019;43623;33873;3;37
125;3;0;;1;42;;45557;35035;3;37
75;1;8;6;1;149;26/06/2019;46134;35425;3;37
195;2;0;;3;80;;47430;36379;3;37
649;1;0;;3;64;;47456;36379;3;37
80;2;0;;3;65;;47481;36379;3;37
300;4;0;;1;163;;47711;36578;3;37
78;1;0;;1;86;;48648;37277;3;37
170;1;0;;2;363;;48875;32538;3;37
81;1;313;4;2;263;05/07/2019;2008;1736;3;39
160;3;96;1;1;298;22/06/2019;2145;1855;3;39
100;7;9;0;1;268;28/06/2019;5812;5013;3;39
119;3;26;0;2;319;30/06/2019;6358;5478;3;39
72;2;94;3;3;102;01/07/2019;6992;6033;3;39
259;1;72;1;6;257;20/05/2019;7352;6342;3;39
369;2;74;1;6;256;28/05/2019;7924;6342;3;39
105;2;204;4;3;313;24/06/2019;8352;1088;3;39
150;7;1;0;1;0;01/11/2015;8718;7497;3;39
500;2;20;1;6;243;31/05/2019;12153;6342;3;39
65;7;0;;1;0;;12734;10977;3;39
70;4;0;;1;0;;14388;12353;3;39
90;3;1;0;1;0;25/03/2016;14599;12537;3;39
99;1;229;6;1;7;24/06/2019;15620;13336;3;39
350;3;1;0;1;0;27/08/2016;17438;14793;3;39
72;1;256;7;1;124;24/06/2019;18070;15315;3;39
200;2;93;3;1;346;07/07/2019;18302;15510;3;39
109;1;176;5;2;316;22/06/2019;18556;8477;3;39
100;1;197;6;1;342;24/06/2019;18747;15852;3;39
122;3;32;1;1;84;12/06/2019;19368;16314;3;39
85;1;68;2;1;0;24/12/2017;19788;16647;3;39
143;30;4;0;15;7;09/06/2019;19844;16696;3;39
110;3;75;3;2;174;06/07/2019;21814;18273;3;39
229;1;22;1;6;265;27/12/2018;22089;6342;3;39
115;30;3;0;15;7;24/05/2019;22492;16696;3;39
65;2;84;3;3;119;15/06/2019;22526;6033;3;39
99;3;95;4;1;63;31/05/2019;22537;18830;3;39
99;2;88;3;3;120;23/06/2019;22752;6033;3;39
400;1;8;0;6;255;29/03/2019;22840;6342;3;39
183;30;2;0;15;365;13/10/2018;23226;16696;3;39
98;1;34;1;1;55;20/06/2019;23351;19476;3;39
1500;3;0;;6;256;;23398;6342;3;39
85;3;37;2;4;0;28/08/2018;23965;19429;3;39
115;30;4;0;15;319;12/11/2018;23969;16696;3;39
138;6;20;1;7;322;13/05/2019;24327;20282;3;39
298;6;30;1;7;174;23/04/2019;24332;20282;3;39
150;6;50;2;7;343;09/05/2019;24333;20282;3;39
398;5;48;2;7;139;19/06/2019;24334;20282;3;39
188;1;85;4;1;151;07/07/2019;24382;20327;3;39
139;2;36;2;1;101;24/06/2019;24595;20507;3;39
180;30;2;0;15;320;09/06/2019;24631;16696;3;39
89;1;105;4;2;0;07/07/2019;24638;20537;3;39
140;30;3;0;15;244;11/08/2018;24945;16696;3;39
39;1;2;0;1;0;29/07/2017;24959;20796;3;39
120;1;2;0;1;0;29/08/2017;25298;21062;3;39
120;1;104;4;1;90;28/06/2019;25361;21114;3;39
100;30;7;0;15;294;05/05/2019;25569;16696;3;39
150;1;19;1;1;0;10/01/2018;25674;21361;3;39
198;7;4;0;7;365;12/06/2019;25862;20282;3;39
80;2;86;4;1;115;30/06/2019;25874;21512;3;39
111;3;22;1;1;96;15/04/2019;26131;21704;3;39
99;2;95;4;1;305;08/07/2019;26340;21867;3;39
110;30;5;0;15;297;18/03/2019;26527;16696;3;39
148;1;24;1;1;77;06/06/2019;26572;22040;3;39
99;2;42;3;1;5;30/06/2019;27447;22696;3;39
245;3;50;3;1;40;30/06/2019;27616;22841;3;39
95;30;0;;15;214;;27617;16696;3;39
228;5;50;3;7;178;07/06/2019;27807;20282;3;39
90;30;3;0;15;281;30/06/2019;27854;16696;3;39
460;1;49;3;4;160;24/06/2019;28297;23380;3;39
150;2;54;3;7;70;24/06/2019;29851;24616;3;39
85;30;4;0;15;232;09/11/2018;30161;16696;3;39
278;2;31;2;7;68;02/07/2019;30456;24616;3;39
149;2;28;2;7;63;28/06/2019;30727;24616;3;39
149;2;28;2;7;74;30/06/2019;30728;24616;3;39
85;30;3;0;15;256;30/06/2019;30754;16696;3;39
159;2;39;3;7;61;01/07/2019;31022;24616;3;39
115;30;1;1;15;291;11/06/2019;31917;16696;3;39
159;2;22;2;7;58;09/06/2019;33680;24616;3;39
60;1;40;3;1;15;23/06/2019;33718;27457;3;39
120;3;21;2;1;152;13/06/2019;34275;27832;3;39
159;2;7;2;7;67;01/07/2019;34594;24616;3;39
450;3;0;;1;0;;34748;28103;3;39
69;1;86;8;1;121;24/06/2019;35266;28450;3;39
499;6;0;;7;363;;35290;20282;3;39
188;2;15;2;1;59;24/06/2019;36916;29578;3;39
500;1;0;;1;365;;37565;30044;3;39
59;1;32;5;1;24;04/07/2019;38340;30581;3;39
58;2;19;3;1;57;05/07/2019;39904;31560;3;39
120;30;1;0;15;303;02/05/2019;39938;16696;3;39
200;2;1;0;1;0;01/01/2019;40073;31665;3;39
200;1;12;4;1;139;15/06/2019;40431;31910;3;39
159;3;1;1;1;78;30/06/2019;40942;32237;3;39
45;1;51;9;1;49;04/07/2019;41044;32297;3;39
115;2;15;4;1;44;05/07/2019;41223;32419;3;39
85;1;5;2;4;145;06/07/2019;42190;32958;3;39
450;4;0;;1;365;;42277;33017;3;39
189;3;10;3;1;51;01/07/2019;42318;33045;3;39
135;3;12;3;2;178;05/07/2019;42321;18273;3;39
250;7;0;;3;174;;42897;33435;3;39
70;2;1;0;2;0;22/04/2019;42936;33461;3;39
132;30;0;;1;342;;42980;33486;3;39
85;1;8;3;4;150;01/07/2019;43255;32958;3;39
85;1;5;2;4;156;03/06/2019;43256;32958;3;39
200;1;12;6;1;145;30/06/2019;43333;33703;3;39
115;3;2;2;1;360;30/06/2019;43680;33912;3;39
688;3;0;;1;365;;44696;34520;3;39
119;2;4;2;2;311;24/06/2019;44854;34614;3;39
110;3;0;;3;153;;44936;34657;3;39
189;2;6;5;1;8;03/07/2019;45177;34773;3;39
140;30;0;;15;323;;45179;16696;3;39
15;2;0;;1;361;;45180;34775;3;39
99;1;3;3;2;357;07/07/2019;45589;34614;3;39
90;1;3;3;3;104;27/06/2019;46118;35412;3;39
96;1;12;11;4;159;03/07/2019;46356;32958;3;39
119;1;0;;1;179;;47167;36195;3;39
65;1;9;0;1;0;02/09/2017;17347;14711;3;146
71;90;10;0;7;310;28/03/2019;21107;13853;3;146
100;2;2;1;3;26;01/07/2019;25706;21348;3;146
80;3;26;2;1;15;22/06/2019;29390;24248;3;146
98;2;30;4;1;327;24/05/2019;37882;30269;3;146
100;2;12;3;3;20;17/06/2019;39998;21348;3;146
200;2;1;1;1;32;16/06/2019;40724;32096;3;146
107;1;22;7;1;339;03/07/2019;42493;33156;3;146
92;2;9;5;1;48;05/07/2019;44058;34133;3;146
223;3;0;;10;315;;45123;17781;3;146
168;3;0;;10;337;;46698;17781;3;146
99;2;0;;8;343;;47721;36291;3;146
178;2;0;;8;89;;48417;36291;3;146
97;3;28;1;3;209;01/07/2019;405;344;3;65
100;1;1;0;1;0;04/09/2014;4498;3890;3;65
150;1;0;;1;364;;4946;4297;3;65
180;2;105;2;5;190;25/06/2019;5626;4857;3;65
168;3;133;3;2;336;07/06/2019;8324;7154;3;65
125;2;44;1;1;319;30/06/2019;8372;7199;3;65
125;1;2;0;1;0;10/08/2016;11461;9877;3;65
114;4;74;2;2;350;27/06/2019;12201;7154;3;65
100;14;0;;1;0;;12361;10655;3;65
100;4;11;0;1;15;15/01/2019;12550;10812;3;65
123;1;0;;1;0;;12925;11143;3;65
69;1;85;2;1;308;01/07/2019;13683;11758;3;65
100;2;1;0;1;0;05/08/2016;14298;12282;3;65
120;2;4;0;1;0;05/06/2016;14772;12666;3;65
509;3;7;0;2;264;13/09/2018;16383;13397;3;65
90;1;35;3;2;310;14/06/2019;17346;14710;3;65
200;5;1;0;1;0;29/08/2016;17724;15030;3;65
99;1;143;4;1;282;28/06/2019;17786;15083;3;65
2350;365;0;;1;364;;17813;15104;3;65
150;1;0;;1;0;;18090;15332;3;65
115;2;0;;1;0;;18095;15337;3;65
165;2;37;1;1;86;21/06/2019;18399;15588;3;65
400;2;9;0;2;4;29/12/2018;21281;17855;3;65
95;2;153;5;2;106;01/07/2019;21414;17962;3;65
50;27;0;;1;0;;21566;18082;3;65
197;3;24;1;1;0;06/04/2018;22745;19003;3;65
278;2;16;1;6;0;12/07/2018;22935;19153;3;65
88;3;6;0;6;0;18/05/2018;23183;19153;3;65
238;3;2;0;6;188;31/03/2019;23188;19153;3;65
115;30;12;0;1;66;17/06/2018;23520;19614;3;65
100;2;0;;1;0;;23838;19880;3;65
278;3;9;0;6;0;18/11/2018;24160;19153;3;65
105;2;60;2;2;319;28/06/2019;24399;20344;3;65
268;3;4;0;2;154;16/06/2019;25018;20845;3;65
69;2;51;2;1;0;05/01/2019;25028;20854;3;65
60;4;97;4;3;273;06/07/2019;25579;344;3;65
100;2;18;1;1;0;01/01/2019;26090;21675;3;65
88;2;9;0;2;54;01/01/2019;26391;20845;3;65
80;3;1;0;1;0;06/11/2017;26937;22304;3;65
70;1;29;1;2;225;03/06/2019;27203;20344;3;65
69;2;1;0;1;0;15/02/2018;30073;24782;3;65
175;2;9;1;2;0;27/12/2018;30726;25264;3;65
150;2;31;2;1;89;24/06/2019;31037;25490;3;65
69;30;0;;1;99;;31069;25515;3;65
325;4;6;1;1;3;31/12/2018;32879;26845;3;65
89;3;5;0;2;1;30/12/2018;33205;25264;3;65
65;2;59;6;2;127;01/07/2019;34801;17962;3;65
300;1;0;;1;0;;34998;28274;3;65
99;2;44;5;2;35;01/07/2019;36603;29366;3;65
100;2;22;3;1;103;24/06/2019;36827;29511;3;65
90;1;6;1;1;83;19/05/2019;37147;29746;3;65
175;2;6;1;1;168;30/06/2019;37888;30274;3;65
90;2;37;5;1;21;05/07/2019;38388;30619;3;65
99;3;0;;3;0;;39014;20359;3;65
94;3;9;1;1;329;30/06/2019;39601;31350;3;65
175;2;11;2;1;172;16/06/2019;40723;32095;3;65
150;5;3;1;1;75;03/06/2019;42030;32866;3;65
75;1;0;;1;7;;46881;35985;3;65
250;5;0;;1;53;;47327;36316;3;65
250;2;0;;1;160;;47708;36576;3;65
16;9;1;1;1;322;07/07/2019;48488;37168;3;65
215;2;198;2;1;321;28/06/2019;18;18;3;15
130;35;5;0;1;135;03/09/2018;338;293;3;15
123;30;15;0;1;189;01/05/2019;360;308;3;15
170;3;86;1;2;286;20/06/2019;411;350;3;15
157;2;4;0;1;0;27/08/2018;560;480;3;15
70;7;4;0;2;0;28/08/2017;707;46;3;15
145;3;110;1;1;15;02/06/2019;718;602;3;15
147;15;5;0;1;189;12/07/2018;733;615;3;15
88;5;7;0;1;0;18/06/2017;762;642;3;15
175;3;35;0;1;289;27/06/2019;810;685;3;15
450;2;31;1;1;30;03/07/2019;1132;960;3;15
160;4;2;0;2;34;31/03/2013;1165;967;3;15
99;30;5;0;1;242;12/05/2019;1211;1032;3;15
130;2;11;0;1;0;06/05/2019;1309;1123;3;15
120;3;22;0;1;189;28/10/2015;1408;1212;3;15
355;5;19;0;1;301;02/11/2018;1496;1291;3;15
220;1;115;1;2;96;24/06/2019;1524;1311;3;15
134;2;119;1;1;0;25/01/2018;1535;1322;3;15
93;4;1;0;1;0;14/05/2015;1581;1363;3;15
100;1;273;3;1;45;20/06/2019;1637;1410;3;15
145;7;4;0;1;36;03/11/2018;1725;1489;3;15
128;5;154;2;1;301;13/05/2019;1777;1531;3;15
149;29;86;1;2;125;01/09/2018;1971;1704;3;15
195;29;55;1;2;233;31/05/2019;2078;1798;3;15
130;9;3;0;1;329;25/09/2018;2138;1850;3;15
275;4;81;1;2;310;21/05/2019;2158;1864;3;15
150;2;21;0;3;3;02/06/2019;2308;1993;3;15
138;7;1;0;1;0;24/05/2013;2365;2040;3;15
499;2;126;2;1;256;25/06/2019;2371;2046;3;15
150;2;213;3;1;288;06/07/2019;2427;2100;3;15
142;7;6;0;1;188;02/12/2018;2455;2123;3;15
70;15;2;0;1;0;30/01/2016;2603;2251;3;15
450;3;82;1;1;258;01/07/2019;2640;2282;3;15
150;3;17;0;1;0;24/09/2016;2748;2372;3;15
115;4;12;0;1;0;22/02/2019;2771;2392;3;15
250;4;134;2;1;222;02/07/2019;3062;2639;3;15
120;1;2;0;1;0;26/10/2015;3204;2762;3;15
180;2;72;3;1;290;07/07/2019;3245;2798;3;15
119;6;7;0;1;0;11/06/2019;3262;2812;3;15
120;2;4;0;1;42;02/01/2019;3421;2957;3;15
100;4;45;1;1;190;03/01/2019;3505;3034;3;15
285;8;23;0;4;364;15/06/2019;3652;3162;3;15
200;2;4;0;1;0;21/05/2018;3662;3171;3;15
132;3;5;0;1;0;26/11/2016;3959;3435;3;15
225;3;12;0;1;0;16/04/2017;4094;3554;3;15
235;4;23;0;1;31;21/06/2019;4101;3560;3;15
225;3;95;2;2;112;21/06/2019;4162;3612;3;15
150;3;1;0;1;0;19/05/2015;4240;3681;3;15
150;3;0;;1;0;;4293;3726;3;15
100;5;3;0;1;0;01/05/2015;4303;3734;3;15
200;30;38;1;2;5;31/07/2017;4495;3887;3;15
165;3;7;0;1;0;21/04/2019;4556;3943;3;15
215;5;28;1;1;106;25/05/2019;4572;3957;3;15
175;3;12;0;1;0;31/07/2016;4619;4000;3;15
350;7;5;0;1;0;18/07/2018;4639;4019;3;15
316;3;29;0;1;6;23/06/2019;4760;4129;3;15
375;3;6;0;1;252;27/08/2018;4862;4222;3;15
250;3;20;0;1;323;23/06/2019;4914;4267;3;15
275;2;180;3;2;290;19/06/2019;5003;4347;3;15
400;2;120;2;1;300;23/06/2019;5129;4450;3;15
158;30;5;0;21;278;30/03/2019;5239;4022;3;15
165;29;7;0;2;159;04/01/2019;5398;1798;3;15
90;4;3;0;1;0;30/07/2017;5562;4802;3;15
300;1;5;0;1;0;10/07/2015;5679;4896;3;15
85;2;1;0;1;0;22/10/2016;5718;4930;3;15
500;7;11;0;2;173;31/07/2018;5776;4981;3;15
178;3;11;0;1;32;02/07/2019;5836;5037;3;15
165;10;36;1;4;328;25/06/2019;5845;3162;3;15
142;6;2;0;1;0;28/11/2015;5933;5115;3;15
239;3;19;0;1;257;25/12/2018;6046;5215;3;15
110;5;0;;1;0;;6162;5317;3;15
150;2;99;2;1;246;29/06/2019;6274;5409;3;15
180;4;20;0;1;208;05/09/2018;6322;5449;3;15
225;7;3;0;1;44;01/01/2019;6336;5461;3;15
160;3;4;0;1;0;30/12/2017;6392;5504;3;15
80;30;6;0;1;187;31/05/2017;6439;5545;3;15
145;2;1;0;1;0;28/09/2015;6457;5562;3;15
119;4;19;0;1;0;23/07/2017;6459;5564;3;15
175;4;27;0;2;11;22/06/2019;6634;5720;3;15
250;4;0;;1;0;;6821;5887;3;15
175;1;89;2;1;0;28/04/2019;6874;5934;3;15
180;31;1;0;1;0;21/01/2015;7013;6051;3;15
95;1;49;7;1;40;30/06/2019;7177;6197;3;15
120;21;12;0;1;22;13/08/2018;7212;6227;3;15
600;1;0;;1;0;;7275;6279;3;15
125;2;73;1;1;20;08/06/2019;7313;6311;3;15
193;30;1;0;21;311;16/11/2018;7371;4022;3;15
130;7;83;2;1;67;21/06/2019;7571;6519;3;15
200;1;0;;2;0;;7626;6532;3;15
175;10;1;0;1;189;06/07/2016;7825;6720;3;15
165;6;30;1;4;0;21/06/2019;8112;3162;3;15
100;2;1;0;1;0;10/05/2015;8115;6973;3;15
120;1;7;0;1;239;22/05/2016;8158;7010;3;15
100;1;0;;1;0;;8234;7072;3;15
95;3;1;0;1;0;27/07/2015;8635;7425;3;15
179;30;0;;21;0;;8659;4022;3;15
95;2;0;;1;0;;8704;7484;3;15
145;25;1;0;1;0;21/07/2015;8825;7591;3;15
275;4;1;0;1;146;21/08/2015;8912;7647;3;15
160;1;70;1;1;356;30/06/2019;9063;7777;3;15
120;4;1;0;1;0;04/07/2016;9068;7782;3;15
140;2;1;0;1;0;24/08/2015;9139;7834;3;15
205;3;3;0;1;0;30/06/2019;9181;7874;3;15
205;2;0;;1;0;;9239;7927;3;15
149;4;1;0;1;0;31/12/2015;9324;8004;3;15
129;1;9;0;1;157;15/06/2019;9365;8041;3;15
150;2;0;;1;0;;9398;8072;3;15
225;2;117;2;1;242;29/06/2019;9409;8083;3;15
150;3;10;0;1;0;28/03/2016;9547;8212;3;15
140;2;19;0;1;1;07/07/2019;9775;8421;3;15
123;30;7;0;21;342;09/03/2019;9818;4022;3;15
275;6;8;0;1;9;28/04/2019;9895;8531;3;15
150;7;43;1;1;53;13/06/2019;10130;8744;3;15
165;3;120;3;1;170;21/06/2019;10145;8759;3;15
85;2;4;0;1;0;20/01/2017;10204;8801;3;15
285;3;66;1;2;292;27/05/2019;10308;1864;3;15
225;1;0;;1;0;;10357;8931;3;15
200;2;120;3;2;287;04/07/2019;10382;8954;3;15
125;3;3;0;1;0;01/12/2015;10550;9096;3;15
175;3;2;0;1;0;01/05/2016;10648;9177;3;15
110;2;2;0;1;0;18/09/2015;10663;9189;3;15
150;4;4;0;1;0;04/01/2017;10852;9350;3;15
135;6;12;0;1;188;25/01/2019;10881;9374;3;15
175;1;0;;1;0;;11244;9696;3;15
325;3;16;0;1;103;20/04/2019;12111;10435;3;15
410;1;0;;1;0;;12326;10627;3;15
140;90;78;2;1;126;16/05/2019;12342;10642;3;15
186;3;104;3;1;249;20/06/2019;12345;10645;3;15
220;55;10;0;1;0;07/05/2018;12406;10691;3;15
110;3;19;0;3;0;17/06/2019;12463;10737;3;15
450;1;0;;1;0;;12605;10858;3;15
185;1;1;0;1;0;31/12/2015;12613;10866;3;15
210;2;115;3;1;247;21/06/2019;12657;10907;3;15
80;2;4;0;1;0;27/05/2018;12893;11115;3;15
124;2;20;0;1;0;01/06/2019;13113;11291;3;15
150;2;131;3;2;0;29/04/2019;13808;11862;3;15
175;5;16;0;1;129;20/05/2019;13820;11873;3;15
144;3;1;0;1;0;21/02/2016;13917;11952;3;15
150;30;20;0;3;326;09/06/2019;13925;11957;3;15
125;1;75;2;1;171;11/05/2019;13942;11974;3;15
225;10;10;0;4;350;24/06/2019;14094;3162;3;15
135;2;1;0;1;0;15/08/2016;14137;12145;3;15
250;2;109;3;2;243;24/06/2019;14144;7915;3;15
185;30;13;0;1;212;24/01/2019;14323;12304;3;15
200;1;0;;1;12;;14330;12310;3;15
170;1;12;0;1;0;16/10/2016;14579;12519;3;15
999;2;94;3;2;361;02/06/2019;14631;9074;3;15
495;5;10;0;2;21;05/07/2019;14817;8954;3;15
120;3;25;1;1;0;19/06/2019;15390;13142;3;15
169;2;136;3;1;251;16/06/2019;15491;13225;3;15
150;2;68;2;1;319;23/06/2019;15516;13245;3;15
150;2;7;0;1;0;15/05/2017;15637;13345;3;15
120;2;21;1;1;0;06/04/2017;16139;13740;3;15
125;3;19;1;1;0;28/05/2019;16165;13761;3;15
100;2;13;0;1;0;30/08/2016;16189;13779;3;15
140;3;2;0;1;0;24/10/2016;16214;13792;3;15
128;10;1;0;1;0;30/06/2016;16263;13828;3;15
225;2;11;0;1;0;15/06/2017;16347;13892;3;15
150;1;15;0;1;55;06/04/2019;16458;13981;3;15
97;3;0;;1;0;;16591;14095;3;15
175;2;132;4;1;298;06/07/2019;16677;14169;3;15
150;2;1;0;1;0;18/06/2016;16732;14217;3;15
200;7;3;0;2;0;03/01/2018;16817;13535;3;15
203;7;4;0;1;0;27/04/2017;16985;14406;3;15
180;10;0;;1;0;;17042;14449;3;15
190;1;3;0;1;0;19/09/2016;17329;14694;3;15
175;3;5;0;1;0;05/09/2017;17395;14754;3;15
150;7;2;0;1;0;22/08/2016;17612;14937;3;15
90;3;5;0;1;0;05/09/2016;17811;15102;3;15
85;7;2;0;1;0;17/04/2017;17865;15142;3;15
100;3;26;1;1;0;04/05/2018;19019;16060;3;15
130;10;1;0;1;0;13/11/2016;19101;16120;3;15
150;2;4;0;1;0;13/05/2017;19229;16202;3;15
200;2;2;2;1;15;03/07/2019;19756;16620;3;15
180;2;5;0;1;18;14/04/2019;19802;16659;3;15
150;2;1;0;1;0;08/10/2017;19868;16716;3;15
265;31;33;1;1;281;17/11/2018;20132;16924;3;15
150;2;34;1;1;3;27/05/2019;20288;17049;3;15
145;30;0;;1;29;;20379;17126;3;15
220;6;7;0;2;5;29/08/2018;20508;17231;3;15
225;3;0;;1;0;;20637;17334;3;15
125;2;8;0;1;185;30/06/2019;20927;17569;3;15
380;3;11;0;1;22;30/06/2019;20956;17590;3;15
95;1;85;3;1;0;25/06/2019;21023;17651;3;15
150;5;12;0;1;26;11/04/2019;21078;17696;3;15
550;3;1;0;1;15;29/04/2019;21084;17701;3;15
350;3;27;1;1;303;30/06/2019;21793;18254;3;15
240;2;15;1;1;66;10/06/2018;21916;18352;3;15
285;4;19;1;1;15;05/07/2019;22000;18418;3;15
200;30;1;0;1;188;02/09/2018;22703;18972;3;15
130;5;1;0;1;2;16/10/2017;23002;19200;3;15
175;3;3;0;1;0;11/08/2017;23104;19284;3;15
120;2;7;0;1;0;20/08/2018;23107;19286;3;15
150;10;1;0;1;0;28/07/2017;23590;19673;3;15
147;1;1;0;1;0;11/06/2017;23682;19751;3;15
240;3;15;1;1;0;26/12/2018;23771;19822;3;15
130;2;31;1;1;0;03/03/2019;23795;19841;3;15
375;2;14;1;1;75;05/01/2019;24103;20104;3;15
180;3;42;2;1;73;01/07/2019;24174;20159;3;15
275;1;0;;1;0;;24371;20317;3;15
180;2;15;1;1;4;01/07/2019;24597;20508;3;15
100;14;5;0;1;0;09/07/2018;24652;20548;3;15
350;7;0;;1;145;;24660;20555;3;15
108;1;6;0;1;0;19/10/2017;24759;20642;3;15
100;1;2;0;1;0;23/07/2017;24792;20669;3;15
136;2;2;0;1;0;28/08/2017;24902;20751;3;15
149;5;1;0;1;0;05/08/2017;24930;20775;3;15
110;2;5;0;1;0;23/11/2017;25173;20968;3;15
275;3;62;3;1;310;07/07/2019;25695;21378;3;15
131;3;9;1;1;5;01/07/2019;26289;21828;3;15
200;3;53;2;1;75;22/06/2019;26293;21832;3;15
250;3;6;0;1;0;23/11/2018;26316;21849;3;15
160;2;1;0;1;0;01/10/2017;26368;21889;3;15
235;5;5;0;1;0;01/01/2019;26859;22258;3;15
200;2;0;;1;0;;27306;22588;3;15
120;20;3;0;1;58;30/06/2018;27496;22740;3;15
150;5;0;;1;0;;27505;22746;3;15
300;3;10;1;1;82;19/06/2019;28319;23398;3;15
130;4;8;0;1;0;06/01/2019;28420;23479;3;15
150;2;11;1;1;0;13/06/2019;28451;23506;3;15
125;4;7;0;1;16;19/11/2018;28701;23711;3;15
100;4;53;3;2;88;02/07/2019;28812;17231;3;15
145;5;6;0;1;0;01/01/2019;28876;23856;3;15
200;5;0;;1;0;;29126;24048;3;15
260;3;42;3;1;46;06/07/2019;29302;24185;3;15
350;3;0;;1;0;;29765;24542;3;15
250;2;0;;1;0;;30039;24755;3;15
155;1;16;1;1;14;27/05/2019;30335;24988;3;15
150;2;8;1;2;11;11/08/2018;30485;25102;3;15
148;3;20;1;1;0;02/06/2019;30512;25123;3;15
175;2;0;;1;0;;30525;25132;3;15
186;4;2;1;2;22;04/06/2019;30579;25174;3;15
250;3;37;2;2;140;23/06/2019;30622;3612;3;15
195;1;6;0;1;0;23/11/2018;31171;25597;3;15
95;7;6;0;1;19;03/12/2018;31211;25622;3;15
200;2;31;2;1;95;27/05/2019;31707;25971;3;15
108;3;5;0;3;99;26/06/2019;31985;26188;3;15
375;2;13;1;2;158;30/12/2018;32426;4347;3;15
130;3;1;0;1;0;19/01/2019;33075;26987;3;15
200;5;2;0;2;0;28/10/2018;33343;27180;3;15
120;3;9;1;1;0;14/06/2019;33348;27184;3;15
133;28;6;1;1;307;10/06/2019;33633;27395;3;15
125;7;3;0;1;33;02/01/2019;33955;27613;3;15
165;2;16;4;1;29;20/06/2019;34210;27788;3;15
1200;3;1;0;1;0;15/08/2018;34246;27811;3;15
110;225;0;;1;365;;34449;27919;3;15
